TRIP ID,START TIME,STOP TIME,BIKE ID,TRIP DURATION,FROM STATION ID,FROM LATITUDE,FROM LONGITUDE,FROM LOCATION,TO LATITUDE,TO LONGITUDE,TO LOCATION
1133878,1/17/14 18:00,1/17/14 18:14,2808,793,20,41.90959193,-87.65349723,POINT (-87.653497 41.909592),41.92556258,-87.65840426,POINT (-87.658404 41.925563)
1133900,1/17/14 18:06,1/17/14 18:24,689,1079,21,41.87772613,-87.65478743,POINT (-87.654787 41.877726),41.89637337,-87.66098386,POINT (-87.660984 41.896373)
1133915,1/17/14 18:14,1/17/14 18:32,793,1121,286,41.878724,-87.634793,POINT (-87.634793 41.878724),41.857813,-87.62455,POINT (-87.62455 41.857813)
1134032,1/17/14 18:51,1/18/14 16:59,1147,79654,348,41.854016,-87.695445,POINT (-87.695445 41.854016),41.854016,-87.695445,POINT (-87.695445 41.854016)
1134093,1/17/14 19:29,1/17/14 19:49,1510,1180,290,41.921525,-87.707322,POINT (-87.707322 41.921525),41.91844,-87.65222,POINT (-87.65222 41.91844)
1134172,1/17/14 20:37,1/17/14 20:47,2137,587,17,41.90332,-87.67273,POINT (-87.67273 41.90332),41.910153,-87.68229,POINT (-87.68229 41.910153)
1134192,1/17/14 21:06,1/17/14 21:40,2724,2066,86,41.89637337,-87.66098386,POINT (-87.660984 41.896373),41.940106,-87.645451,POINT (-87.645451 41.940106)
1134237,1/17/14 22:25,1/17/14 23:19,2291,3230,203,41.85394,-87.685243,POINT (-87.685243 41.85394),41.90345,-87.667747,POINT (-87.667747 41.90345)
1134329,1/18/14 0:46,1/18/14 1:21,875,2132,337,41.896544,-87.630931,POINT (-87.630931 41.896544),41.929567,-87.707857,POINT (-87.707857 41.929567)
1134341,1/18/14 4:06,1/18/14 4:20,657,881,228,41.9406,-87.6785,POINT (-87.6785 41.9406),41.967094,-87.679028,POINT (-87.679028 41.967094)
1134342,1/18/14 4:06,1/18/14 4:21,2481,946,228,41.9406,-87.6785,POINT (-87.6785 41.9406),41.967094,-87.679028,POINT (-87.679028 41.967094)
1134344,1/18/14 5:06,1/18/14 5:17,821,673,219,41.916027,-87.677411,POINT (-87.677411 41.916027),41.921525,-87.707322,POINT (-87.707322 41.921525)
1134372,1/18/14 7:30,1/18/14 7:44,2983,876,87,41.92556258,-87.65840426,POINT (-87.658404 41.925563),41.90959193,-87.65349723,POINT (-87.653497 41.909592)
1134401,1/18/14 8:23,1/18/14 16:00,1503,27399,224,41.913778,-87.64884,POINT (-87.64884 41.913778),41.904613,-87.640552,POINT (-87.640552 41.904613)
1134409,1/18/14 8:32,1/18/14 8:58,2316,1594,174,41.882091,-87.639833,POINT (-87.639833 41.882091),41.865212,-87.617759,POINT (-87.617759 41.865212)
1134440,1/18/14 9:19,1/18/14 9:31,750,735,15,41.858166,-87.656495,POINT (-87.656495 41.858166),41.877945,-87.662007,POINT (-87.662007 41.877945)
1134445,1/18/14 9:22,1/18/14 9:27,1587,280,134,41.877749,-87.649633,POINT (-87.649633 41.877749),41.877749,-87.649633,POINT (-87.649633 41.877749)
1134448,1/18/14 9:24,1/18/14 10:02,1757,2274,134,41.877749,-87.649633,POINT (-87.649633 41.877749),41.865212,-87.617759,POINT (-87.617759 41.865212)
1134465,1/18/14 9:31,1/18/14 10:02,1406,1849,134,41.877749,-87.649633,POINT (-87.649633 41.877749),41.865212,-87.617759,POINT (-87.617759 41.865212)
1134509,1/18/14 9:51,1/18/14 10:18,2523,1578,84,41.891,-87.645925,POINT (-87.645925 41.891),41.88389277,-87.62464914,POINT (-87.624649 41.883893)
1134593,1/18/14 10:23,1/18/14 14:20,1375,14208,268,41.911722,-87.626804,POINT (-87.626804 41.911722),41.879255,-87.639904,POINT (-87.639904 41.879255)
1134594,1/18/14 10:23,1/18/14 10:45,2330,1274,268,41.911722,-87.626804,POINT (-87.626804 41.911722),41.886875,-87.62603,POINT (-87.62603 41.886875)
1134623,1/18/14 10:33,1/18/14 10:38,1209,300,53,41.893832,-87.634195,POINT (-87.634195 41.893832),41.88457623,-87.63188991,POINT (-87.63189 41.884576)
1134681,1/18/14 10:52,1/18/14 11:15,533,1399,290,41.921525,-87.707322,POINT (-87.707322 41.921525),41.920445,-87.663095,POINT (-87.663095 41.920445)
1134779,1/18/14 11:26,1/18/14 11:32,1209,369,51,41.88457623,-87.63188991,POINT (-87.63189 41.884576),41.893832,-87.634195,POINT (-87.634195 41.893832)
1134798,1/18/14 11:30,1/18/14 11:49,27,1109,302,41.928712,-87.653833,POINT (-87.653833 41.928712),41.926277,-87.630834,POINT (-87.630834 41.926277)
1134807,1/18/14 11:33,1/18/14 11:49,2279,958,302,41.928712,-87.653833,POINT (-87.653833 41.928712),41.926277,-87.630834,POINT (-87.630834 41.926277)
1134809,1/18/14 11:33,1/18/14 11:49,2687,925,22,41.8694821,-87.6554864,POINT (-87.655486 41.869482),41.878412,-87.641052,POINT (-87.641052 41.878412)
1134820,1/18/14 11:37,1/18/14 11:46,2734,521,204,41.794853,-87.618691,POINT (-87.618691 41.794853),41.788746,-87.601334,POINT (-87.601334 41.788746)
1134827,1/18/14 11:39,1/18/14 12:01,736,1300,245,41.961004,-87.649603,POINT (-87.649603 41.961004),41.936253,-87.653566,POINT (-87.653566 41.936253)
1134853,1/18/14 11:49,1/18/14 12:16,46,1579,164,41.885837,-87.6355,POINT (-87.6355 41.885837),41.857813,-87.62455,POINT (-87.62455 41.857813)
1134863,1/18/14 11:53,1/18/14 12:50,27,3456,177,41.926277,-87.630834,POINT (-87.630834 41.926277),41.89186,-87.62062,POINT (-87.62062 41.89186)
1134866,1/18/14 11:53,1/18/14 12:50,2279,3414,177,41.926277,-87.630834,POINT (-87.630834 41.926277),41.89186,-87.62062,POINT (-87.62062 41.89186)
1135015,1/18/14 13:16,1/18/14 13:49,1174,2034,86,41.89637337,-87.66098386,POINT (-87.660984 41.896373),41.912616,-87.681391,POINT (-87.681391 41.912616)
1135019,1/18/14 13:20,1/18/14 13:50,1367,1783,86,41.89637337,-87.66098386,POINT (-87.660984 41.896373),41.912616,-87.681391,POINT (-87.681391 41.912616)
1135083,1/18/14 13:51,1/18/14 13:58,1174,425,158,41.912616,-87.681391,POINT (-87.681391 41.912616),41.907655,-87.672552,POINT (-87.672552 41.907655)
1135085,1/18/14 13:52,1/18/14 13:58,539,400,158,41.912616,-87.681391,POINT (-87.681391 41.912616),41.907655,-87.672552,POINT (-87.672552 41.907655)
1135156,1/18/14 14:27,1/18/14 14:36,1341,550,61,41.907655,-87.672552,POINT (-87.672552 41.907655),41.89637337,-87.66098386,POINT (-87.660984 41.896373)
1135197,1/18/14 14:47,1/18/14 14:51,2320,277,130,41.90331,-87.67695,POINT (-87.67695 41.90331),41.90939601,-87.67769193,POINT (-87.677692 41.909396)
1135240,1/18/14 15:08,1/18/14 15:18,1757,592,97,41.865212,-87.617759,POINT (-87.617759 41.865212),41.867888,-87.623041,POINT (-87.623041 41.867888)
1135241,1/18/14 15:08,1/18/14 15:18,1406,587,97,41.865212,-87.617759,POINT (-87.617759 41.865212),41.867888,-87.623041,POINT (-87.623041 41.867888)
1135257,1/18/14 15:22,1/18/14 15:34,483,675,61,41.907655,-87.672552,POINT (-87.672552 41.907655),41.89637337,-87.66098386,POINT (-87.660984 41.896373)
1135296,1/18/14 15:51,1/18/14 16:05,1935,853,97,41.865212,-87.617759,POINT (-87.617759 41.865212),41.867888,-87.623041,POINT (-87.623041 41.867888)
1135440,1/18/14 17:06,1/18/14 17:13,2078,387,61,41.907655,-87.672552,POINT (-87.672552 41.907655),41.899643,-87.6677,POINT (-87.6677 41.899643)
1135489,1/18/14 17:54,1/18/14 18:13,993,1101,126,41.911974,-87.631942,POINT (-87.631942 41.911974),41.911974,-87.631942,POINT (-87.631942 41.911974)
1135846,1/19/14 7:52,1/19/14 8:09,1913,1019,15,41.858166,-87.656495,POINT (-87.656495 41.858166),41.877945,-87.662007,POINT (-87.662007 41.877945)
1135855,1/19/14 8:15,1/19/14 8:29,475,788,324,41.93132,-87.638742,POINT (-87.638742 41.93132),41.91844,-87.65222,POINT (-87.65222 41.91844)
1135993,1/19/14 10:55,1/19/14 11:14,1541,1140,45,41.876243,-87.624426,POINT (-87.624426 41.876243),41.87770796,-87.63532114,POINT (-87.635321 41.877708)
1135994,1/19/14 10:55,1/19/14 11:14,2000,1161,45,41.876243,-87.624426,POINT (-87.624426 41.876243),41.87770796,-87.63532114,POINT (-87.635321 41.877708)
1135997,1/19/14 10:59,1/19/14 11:14,159,894,45,41.876243,-87.624426,POINT (-87.624426 41.876243),41.87770796,-87.63532114,POINT (-87.635321 41.877708)
1135998,1/19/14 10:59,1/19/14 11:14,1249,879,45,41.876243,-87.624426,POINT (-87.624426 41.876243),41.87770796,-87.63532114,POINT (-87.635321 41.877708)
1136010,1/19/14 11:09,1/19/14 14:19,940,11397,76,41.880958,-87.616743,POINT (-87.616743 41.880958),41.880958,-87.616743,POINT (-87.616743 41.880958)
1136020,1/19/14 11:24,1/19/14 11:54,2534,1832,36,41.87770796,-87.63532114,POINT (-87.635321 41.877708),41.866095,-87.607267,POINT (-87.607267 41.866095)
1136021,1/19/14 11:24,1/19/14 11:54,159,1806,36,41.87770796,-87.63532114,POINT (-87.635321 41.877708),41.866095,-87.607267,POINT (-87.607267 41.866095)
1136063,1/19/14 12:08,1/19/14 12:15,2737,397,52,41.886024,-87.624117,POINT (-87.624117 41.886024),41.89691,-87.621743,POINT (-87.621743 41.89691)
1136104,1/19/14 12:28,1/19/14 13:18,1993,3049,247,41.795212,-87.580715,POINT (-87.580715 41.795212),41.795212,-87.580715,POINT (-87.580715 41.795212)
1136119,1/19/14 12:31,1/19/14 12:57,2000,1507,341,41.866095,-87.607267,POINT (-87.607267 41.866095),41.87770796,-87.63532114,POINT (-87.635321 41.877708)
1136120,1/19/14 12:32,1/19/14 12:57,1541,1505,341,41.866095,-87.607267,POINT (-87.607267 41.866095),41.87770796,-87.63532114,POINT (-87.635321 41.877708)
1136126,1/19/14 12:33,1/19/14 12:56,159,1416,341,41.866095,-87.607267,POINT (-87.607267 41.866095),41.87770796,-87.63532114,POINT (-87.635321 41.877708)
1136131,1/19/14 12:33,1/19/14 12:57,2534,1385,341,41.866095,-87.607267,POINT (-87.607267 41.866095),41.87770796,-87.63532114,POINT (-87.635321 41.877708)
1136146,1/19/14 12:38,1/19/14 12:49,2737,672,173,41.89691,-87.621743,POINT (-87.621743 41.89691),41.88389277,-87.62464914,POINT (-87.624649 41.883893)
1136172,1/19/14 12:53,1/19/14 13:30,1535,2221,85,41.90096039,-87.62377664,POINT (-87.623777 41.90096),41.891071,-87.6122,POINT (-87.6122 41.891071)
1136217,1/19/14 13:07,1/19/14 13:38,965,1865,277,41.891072,-87.666611,POINT (-87.666611 41.891072),41.891072,-87.666611,POINT (-87.666611 41.891072)
1136250,1/19/14 13:26,1/19/14 13:42,580,955,45,41.876243,-87.624426,POINT (-87.624426 41.876243),41.871962,-87.626106,POINT (-87.626106 41.871962)
1136251,1/19/14 13:27,1/19/14 13:36,1216,491,66,41.885464,-87.641253,POINT (-87.641253 41.885464),41.889933,-87.634262,POINT (-87.634262 41.889933)
1136252,1/19/14 13:28,1/19/14 13:36,2518,501,66,41.885464,-87.641253,POINT (-87.641253 41.885464),41.889933,-87.634262,POINT (-87.634262 41.889933)
1136259,1/19/14 13:35,1/19/14 14:07,414,1913,134,41.877749,-87.649633,POINT (-87.649633 41.877749),41.865212,-87.617759,POINT (-87.617759 41.865212)
1136263,1/19/14 13:36,1/19/14 14:07,599,1855,134,41.877749,-87.649633,POINT (-87.649633 41.877749),41.865212,-87.617759,POINT (-87.617759 41.865212)
1136268,1/19/14 13:41,1/19/14 14:12,965,1865,277,41.891072,-87.666611,POINT (-87.666611 41.891072),41.891795,-87.658751,POINT (-87.658751 41.891795)
1136287,1/19/14 14:01,1/19/14 14:10,1802,501,212,41.889933,-87.634262,POINT (-87.634262 41.889933),41.885464,-87.641253,POINT (-87.641253 41.885464)
1136289,1/19/14 14:01,1/19/14 14:10,162,488,212,41.889933,-87.634262,POINT (-87.634262 41.889933),41.885464,-87.641253,POINT (-87.641253 41.885464)
1136292,1/19/14 14:02,1/19/14 14:23,182,1249,99,41.89257,-87.614492,POINT (-87.614492 41.89257),41.894448,-87.622663,POINT (-87.622663 41.894448)
1136307,1/19/14 14:13,1/19/14 14:25,965,683,186,41.891795,-87.658751,POINT (-87.658751 41.891795),41.881892,-87.648789,POINT (-87.648789 41.881892)
1136332,1/19/14 14:34,1/19/14 14:39,494,331,215,41.88137,-87.67493,POINT (-87.67493 41.88137),41.89122,-87.67686,POINT (-87.67686 41.89122)
1136368,1/19/14 14:59,1/19/14 15:05,777,346,276,41.91044,-87.6972,POINT (-87.6972 41.91044),41.922695,-87.697153,POINT (-87.697153 41.922695)
1136373,1/19/14 15:03,1/19/14 15:15,965,709,198,41.881892,-87.648789,POINT (-87.648789 41.881892),41.891795,-87.658751,POINT (-87.658751 41.891795)
1136387,1/19/14 15:14,1/19/14 16:03,2667,2921,43,41.88389277,-87.62464914,POINT (-87.624649 41.883893),41.88389277,-87.62464914,POINT (-87.624649 41.883893)
1136436,1/19/14 15:49,1/19/14 16:41,2915,3128,35,41.891071,-87.6122,POINT (-87.6122 41.891071),41.880958,-87.616743,POINT (-87.616743 41.880958)
1136438,1/19/14 15:50,1/19/14 16:41,1535,3077,35,41.891071,-87.6122,POINT (-87.6122 41.891071),41.880958,-87.616743,POINT (-87.616743 41.880958)
1136447,1/19/14 15:52,1/19/14 16:08,1541,960,36,41.87770796,-87.63532114,POINT (-87.635321 41.877708),41.867227,-87.625961,POINT (-87.625961 41.867227)
1136448,1/19/14 15:52,1/19/14 16:08,2000,957,36,41.87770796,-87.63532114,POINT (-87.635321 41.877708),41.867227,-87.625961,POINT (-87.625961 41.867227)
1136451,1/19/14 15:53,1/19/14 16:08,2534,900,36,41.87770796,-87.63532114,POINT (-87.635321 41.877708),41.867227,-87.625961,POINT (-87.625961 41.867227)
1136452,1/19/14 15:53,1/19/14 16:07,159,881,36,41.87770796,-87.63532114,POINT (-87.635321 41.877708),41.867227,-87.625961,POINT (-87.625961 41.867227)
1136511,1/19/14 16:29,1/19/14 17:09,2104,2372,53,41.893832,-87.634195,POINT (-87.634195 41.893832),41.893832,-87.634195,POINT (-87.634195 41.893832)
1136523,1/19/14 16:53,1/19/14 17:03,1541,602,59,41.867227,-87.625961,POINT (-87.625961 41.867227),41.876243,-87.624426,POINT (-87.624426 41.876243)
1136524,1/19/14 16:53,1/19/14 17:03,2000,613,59,41.867227,-87.625961,POINT (-87.625961 41.867227),41.876243,-87.624426,POINT (-87.624426 41.876243)
1136525,1/19/14 16:53,1/19/14 17:02,159,558,59,41.867227,-87.625961,POINT (-87.625961 41.867227),41.876243,-87.624426,POINT (-87.624426 41.876243)
1136526,1/19/14 16:53,1/19/14 17:02,2534,555,59,41.867227,-87.625961,POINT (-87.625961 41.867227),41.876243,-87.624426,POINT (-87.624426 41.876243)
1136552,1/19/14 17:08,1/19/14 17:11,2806,170,84,41.891,-87.645925,POINT (-87.645925 41.891),41.88871604,-87.64444785,POINT (-87.644448 41.888716)
1136575,1/19/14 17:20,1/19/14 17:40,182,1181,211,41.894448,-87.622663,POINT (-87.622663 41.894448),41.88389277,-87.62464914,POINT (-87.624649 41.883893)
1136587,1/19/14 17:30,1/19/14 17:39,2194,507,153,41.935733,-87.663576,POINT (-87.663576 41.935733),41.943403,-87.679618,POINT (-87.679618 41.943403)
1136588,1/19/14 17:31,1/19/14 17:36,1204,258,56,41.88871604,-87.64444785,POINT (-87.644448 41.888716),41.891,-87.645925,POINT (-87.645925 41.891)
1136703,1/19/14 19:31,1/19/14 20:06,1916,2068,217,41.886773,-87.656001,POINT (-87.656001 41.886773),41.939743,-87.658865,POINT (-87.658865 41.939743)
1136737,1/19/14 19:52,1/19/14 20:02,146,612,348,41.854016,-87.695445,POINT (-87.695445 41.854016),41.855048,-87.675726,POINT (-87.675726 41.855048)
1136776,1/19/14 20:23,1/19/14 20:37,721,886,124,41.855048,-87.675726,POINT (-87.675726 41.855048),41.862378,-87.651062,POINT (-87.651062 41.862378)
1136783,1/19/14 20:33,1/19/14 20:41,2391,517,5,41.874053,-87.627716,POINT (-87.627716 41.874053),41.877749,-87.649633,POINT (-87.649633 41.877749)
1136805,1/19/14 20:48,1/19/14 21:09,1936,1225,43,41.88389277,-87.62464914,POINT (-87.624649 41.883893),41.894448,-87.622663,POINT (-87.622663 41.894448)
1136822,1/19/14 21:02,1/19/14 21:15,1793,743,282,41.864883,-87.647071,POINT (-87.647071 41.864883),41.881892,-87.648789,POINT (-87.648789 41.881892)
1136828,1/19/14 21:17,1/19/14 21:36,741,1126,198,41.881892,-87.648789,POINT (-87.648789 41.881892),41.90068,-87.6626,POINT (-87.6626 41.90068)
1136852,1/19/14 21:43,1/19/14 21:54,2245,711,311,41.968885,-87.684001,POINT (-87.684001 41.968885),41.967096,-87.667429,POINT (-87.667429 41.967096)
1136857,1/19/14 21:46,1/19/14 21:49,2561,155,154,41.93949,-87.66378,POINT (-87.66378 41.93949),41.943739,-87.66402,POINT (-87.66402 41.943739)
1136879,1/19/14 21:59,1/19/14 22:04,2767,293,110,41.893992,-87.629318,POINT (-87.629318 41.893992),41.894448,-87.622663,POINT (-87.622663 41.894448)
1136878,1/19/14 22:00,1/19/14 22:06,2099,386,144,41.921822,-87.64414,POINT (-87.64414 41.921822),41.925905,-87.64926,POINT (-87.64926 41.925905)
1136880,1/19/14 22:01,1/19/14 22:06,280,312,144,41.921822,-87.64414,POINT (-87.64414 41.921822),41.925905,-87.64926,POINT (-87.64926 41.925905)
1136915,1/19/14 22:32,1/19/14 22:42,1797,621,61,41.907655,-87.672552,POINT (-87.672552 41.907655),41.91057804,-87.64942193,POINT (-87.649422 41.910578)
1136922,1/19/14 22:43,1/19/14 23:02,606,1156,60,41.91057804,-87.64942193,POINT (-87.649422 41.910578),41.94018,-87.65304,POINT (-87.65304 41.94018)
1136930,1/19/14 22:54,1/19/14 23:03,2852,508,183,41.899714,-87.677234,POINT (-87.677234 41.899714),41.902893,-87.687275,POINT (-87.687275 41.902893)
1136965,1/19/14 23:58,1/20/14 0:09,2852,615,305,41.902893,-87.687275,POINT (-87.687275 41.902893),41.899643,-87.6677,POINT (-87.6677 41.899643)
1136982,1/20/14 1:08,1/20/14 1:25,2238,968,117,41.94018,-87.65304,POINT (-87.65304 41.94018),41.91057804,-87.64942193,POINT (-87.649422 41.910578)
1136983,1/20/14 1:33,1/20/14 1:46,1135,779,60,41.91057804,-87.64942193,POINT (-87.649422 41.910578),41.90068,-87.6626,POINT (-87.6626 41.90068)
1136984,1/20/14 1:56,1/20/14 2:03,1570,391,86,41.89637337,-87.66098386,POINT (-87.660984 41.896373),41.891072,-87.666611,POINT (-87.666611 41.891072)
1136985,1/20/14 2:11,1/20/14 2:36,63,1476,51,41.88457623,-87.63188991,POINT (-87.63189 41.884576),41.88457623,-87.63188991,POINT (-87.63189 41.884576)
1136986,1/20/14 2:13,1/20/14 2:36,2005,1385,51,41.88457623,-87.63188991,POINT (-87.63189 41.884576),41.88457623,-87.63188991,POINT (-87.63189 41.884576)
1136987,1/20/14 2:13,1/20/14 2:36,743,1380,51,41.88457623,-87.63188991,POINT (-87.63189 41.884576),41.88457623,-87.63188991,POINT (-87.63189 41.884576)
1136988,1/20/14 2:18,1/20/14 2:26,1570,468,277,41.891072,-87.666611,POINT (-87.666611 41.891072),41.88137,-87.67493,POINT (-87.67493 41.88137)
1136990,1/20/14 2:28,1/20/14 2:44,2487,966,215,41.88137,-87.67493,POINT (-87.67493 41.88137),41.854016,-87.695445,POINT (-87.695445 41.854016)
1137035,1/20/14 6:40,1/20/14 6:52,1827,713,91,41.88338,-87.64117,POINT (-87.64117 41.88338),41.89102,-87.6173,POINT (-87.6173 41.89102)
1137067,1/20/14 7:09,1/20/14 7:13,98,254,75,41.878412,-87.641052,POINT (-87.641052 41.878412),41.878412,-87.641052,POINT (-87.641052 41.878412)
1137084,1/20/14 7:17,1/20/14 7:32,270,879,75,41.878412,-87.641052,POINT (-87.641052 41.878412),41.891795,-87.658751,POINT (-87.658751 41.891795)
1137111,1/20/14 7:27,1/20/14 7:39,1210,712,192,41.879255,-87.639904,POINT (-87.639904 41.879255),41.908537,-87.648627,POINT (-87.648627 41.908537)
1137129,1/20/14 7:34,1/20/14 7:52,270,1084,186,41.891795,-87.658751,POINT (-87.658751 41.891795),41.903029,-87.697474,POINT (-87.697474 41.903029)
1137160,1/20/14 7:45,1/20/14 7:49,2431,259,81,41.884451,-87.629892,POINT (-87.629892 41.884451),41.87935636,-87.62979104,POINT (-87.629791 41.879356)
1137195,1/20/14 7:56,1/20/14 8:07,270,706,216,41.903029,-87.697474,POINT (-87.697474 41.903029),41.921525,-87.707322,POINT (-87.707322 41.921525)
1137208,1/20/14 8:00,1/20/14 8:05,2579,316,164,41.885837,-87.6355,POINT (-87.6355 41.885837),41.87770796,-87.63532114,POINT (-87.635321 41.877708)
1137267,1/20/14 8:26,1/20/14 8:32,1078,386,84,41.891,-87.645925,POINT (-87.645925 41.891),41.883004,-87.651148,POINT (-87.651148 41.883004)
1137284,1/20/14 8:33,1/20/14 8:38,1886,337,91,41.88338,-87.64117,POINT (-87.64117 41.88338),41.88397,-87.655688,POINT (-87.655688 41.88397)
1137297,1/20/14 8:37,1/20/14 8:43,1460,337,61,41.907655,-87.672552,POINT (-87.672552 41.907655),41.916017,-87.668879,POINT (-87.668879 41.916017)
1137335,1/20/14 8:52,1/20/14 9:02,1204,576,186,41.891795,-87.658751,POINT (-87.658751 41.891795),41.897764,-87.642884,POINT (-87.642884 41.897764)
1137358,1/20/14 9:05,1/20/14 9:24,235,1132,219,41.916027,-87.677411,POINT (-87.677411 41.916027),41.886773,-87.656001,POINT (-87.656001 41.886773)
1137405,1/20/14 9:24,1/20/14 9:35,130,614,56,41.88871604,-87.64444785,POINT (-87.644448 41.888716),41.878412,-87.641052,POINT (-87.641052 41.878412)
1137459,1/20/14 9:49,1/20/14 9:56,2254,415,245,41.961004,-87.649603,POINT (-87.649603 41.961004),41.949275,-87.646303,POINT (-87.646303 41.949275)
1137548,1/20/14 10:50,1/20/14 11:19,205,1772,251,41.967968,-87.650001,POINT (-87.650001 41.967968),41.967968,-87.650001,POINT (-87.650001 41.967968)
1137559,1/20/14 10:56,1/20/14 11:11,1381,905,77,41.882242,-87.641066,POINT (-87.641066 41.882242),41.894448,-87.622663,POINT (-87.622663 41.894448)
1137562,1/20/14 10:58,1/20/14 11:22,2348,1434,195,41.884728,-87.619521,POINT (-87.619521 41.884728),41.871962,-87.626106,POINT (-87.626106 41.871962)
1137564,1/20/14 10:59,1/20/14 11:21,2286,1362,195,41.884728,-87.619521,POINT (-87.619521 41.884728),41.871962,-87.626106,POINT (-87.626106 41.871962)
1137600,1/20/14 11:11,1/20/14 11:23,2096,727,51,41.88457623,-87.63188991,POINT (-87.63189 41.884576),41.88389277,-87.62464914,POINT (-87.624649 41.883893)
1137602,1/20/14 11:11,1/20/14 11:23,2547,672,51,41.88457623,-87.63188991,POINT (-87.63189 41.884576),41.88389277,-87.62464914,POINT (-87.624649 41.883893)
1137608,1/20/14 11:13,1/20/14 12:23,1679,4200,99,41.89257,-87.614492,POINT (-87.614492 41.89257),41.94367,-87.64895,POINT (-87.64895 41.94367)
1137619,1/20/14 11:20,1/20/14 11:45,205,1463,251,41.967968,-87.650001,POINT (-87.650001 41.967968),41.963982,-87.638181,POINT (-87.638181 41.963982)
1137621,1/20/14 11:21,1/20/14 12:09,54,2879,316,41.96325,-87.679258,POINT (-87.679258 41.96325),41.96325,-87.679258,POINT (-87.679258 41.96325)
1137622,1/20/14 11:22,1/20/14 11:29,185,401,183,41.899714,-87.677234,POINT (-87.677234 41.899714),41.90939601,-87.67769193,POINT (-87.677692 41.909396)
1137655,1/20/14 11:39,1/20/14 11:56,515,970,59,41.867227,-87.625961,POINT (-87.625961 41.867227),41.867227,-87.625961,POINT (-87.625961 41.867227)
1137661,1/20/14 11:45,1/20/14 12:33,205,2868,249,41.963982,-87.638181,POINT (-87.638181 41.963982),41.963982,-87.638181,POINT (-87.638181 41.963982)
1137797,1/20/14 12:33,1/20/14 12:41,205,465,249,41.963982,-87.638181,POINT (-87.638181 41.963982),41.967968,-87.650001,POINT (-87.650001 41.967968)
1137833,1/20/14 12:50,1/20/14 13:16,381,1546,86,41.89637337,-87.66098386,POINT (-87.660984 41.896373),41.912133,-87.634656,POINT (-87.634656 41.912133)
1137843,1/20/14 12:54,1/20/14 13:09,2465,909,84,41.891,-87.645925,POINT (-87.645925 41.891),41.90959193,-87.65349723,POINT (-87.653497 41.909592)
1137851,1/20/14 12:58,1/20/14 13:17,2334,1184,212,41.889933,-87.634262,POINT (-87.634262 41.889933),41.891072,-87.666611,POINT (-87.666611 41.891072)
1137890,1/20/14 13:12,1/20/14 13:18,1723,371,304,41.949546,-87.648674,POINT (-87.648674 41.949546),41.961004,-87.649603,POINT (-87.649603 41.961004)
1137918,1/20/14 13:30,1/20/14 13:39,2465,567,20,41.90959193,-87.65349723,POINT (-87.653497 41.909592),41.891,-87.645925,POINT (-87.645925 41.891)
1137938,1/20/14 13:40,1/20/14 15:21,2803,6048,127,41.925905,-87.64926,POINT (-87.64926 41.925905),41.904613,-87.640552,POINT (-87.640552 41.904613)
1137939,1/20/14 13:41,1/20/14 15:21,123,6026,127,41.925905,-87.64926,POINT (-87.64926 41.925905),41.904613,-87.640552,POINT (-87.640552 41.904613)
1137952,1/20/14 13:47,1/20/14 14:18,58,1879,260,41.929567,-87.707857,POINT (-87.707857 41.929567),41.929567,-87.707857,POINT (-87.707857 41.929567)
1138010,1/20/14 14:08,1/20/14 14:18,393,592,313,41.925858,-87.638973,POINT (-87.638973 41.925858),41.921822,-87.64414,POINT (-87.64414 41.921822)
1138011,1/20/14 14:08,1/20/14 14:19,1197,675,313,41.925858,-87.638973,POINT (-87.638973 41.925858),41.921822,-87.64414,POINT (-87.64414 41.921822)
1138059,1/20/14 14:21,1/20/14 14:33,393,698,144,41.921822,-87.64414,POINT (-87.64414 41.921822),41.91844,-87.65222,POINT (-87.65222 41.91844)
1138061,1/20/14 14:22,1/20/14 14:34,1197,702,144,41.921822,-87.64414,POINT (-87.64414 41.921822),41.91844,-87.65222,POINT (-87.65222 41.91844)
1138142,1/20/14 14:52,1/20/14 15:06,2487,839,348,41.854016,-87.695445,POINT (-87.695445 41.854016),41.855048,-87.675726,POINT (-87.675726 41.855048)
1138175,1/20/14 15:07,1/20/14 15:22,146,884,124,41.855048,-87.675726,POINT (-87.675726 41.855048),41.857499,-87.646277,POINT (-87.646277 41.857499)
1138176,1/20/14 15:08,1/20/14 15:12,989,256,36,41.87770796,-87.63532114,POINT (-87.635321 41.877708),41.885837,-87.6355,POINT (-87.6355 41.885837)
1138182,1/20/14 15:10,1/20/14 15:33,1209,1414,53,41.893832,-87.634195,POINT (-87.634195 41.893832),41.912616,-87.681391,POINT (-87.681391 41.912616)
1138207,1/20/14 15:23,1/20/14 15:31,2480,461,202,41.857499,-87.646277,POINT (-87.646277 41.857499),41.856802,-87.633879,POINT (-87.633879 41.856802)
1138221,1/20/14 15:26,1/20/14 15:38,1215,716,26,41.89102,-87.6173,POINT (-87.6173 41.89102),41.88338,-87.64117,POINT (-87.64117 41.88338)
1138298,1/20/14 15:52,1/20/14 16:13,2850,1239,158,41.912616,-87.681391,POINT (-87.681391 41.912616),41.893832,-87.634195,POINT (-87.634195 41.893832)
1138322,1/20/14 16:01,1/20/14 16:07,324,345,52,41.886024,-87.624117,POINT (-87.624117 41.886024),41.88457623,-87.63188991,POINT (-87.63189 41.884576)
